target_id	model_id	TP	FP	precision	FPR	recall	F1	F2	F05	BA	EF	num_uniq_F	max_edge	features
CHEMBL3242	tr28_pharm6_5	52	10	0.8390000000000001	0.011000000000000001	0.053	0.1	0.065	0.212	0.521	1.695	4	11.694450290494313	aaDAHH
CHEMBL3242	tr28_pharm6_1	50	13	0.794	0.013999999999999999	0.051	0.096	0.063	0.203	0.519	1.604	4	11.833179879531796	aaDDHH
CHEMBL3242	tr28_pharm6_2	43	7	0.86	0.006999999999999999	0.044000000000000004	0.084	0.054000000000000006	0.182	0.518	1.7380000000000002	4	8.474622084238437	aaDDHH
CHEMBL3242	tr28_pharm6_4	40	7	0.851	0.006999999999999999	0.040999999999999995	0.078	0.05	0.171	0.517	1.72	4	8.46372680852065	aaDDHH
CHEMBL3242	tr28_pharm6_0	34	9	0.7909999999999999	0.009000000000000001	0.035	0.067	0.043	0.14800000000000002	0.513	1.598	4	11.227706015978631	aaDDHH
CHEMBL3242	tr120_pharm10_0	3	0	1.0	0.0	0.003	0.006	0.004	0.015	0.502	2.021	8	9.528379433612786	aaDDAAAAHH
CHEMBL3242	tr13_pharm6_20	95	16	0.856	0.017	0.09699999999999999	0.174	0.11800000000000001	0.33399999999999996	0.54	1.73	5	8.357434975711195	aDDDAH
CHEMBL3242	tr13_pharm6_12	92	16	0.852	0.017	0.094	0.16899999999999998	0.114	0.326	0.539	1.722	5	8.405429743644033	aDDDAH
CHEMBL3242	tr13_pharm6_5	91	18	0.835	0.019	0.09300000000000001	0.16699999999999998	0.113	0.322	0.537	1.6880000000000002	5	8.562643497627501	aDDAAH
CHEMBL3242	tr13_pharm6_22	87	14	0.861	0.015	0.08900000000000001	0.161	0.10800000000000001	0.315	0.537	1.7409999999999999	5	8.499478839958584	aDDDAH
CHEMBL3242	tr13_pharm6_17	86	11	0.887	0.012	0.08800000000000001	0.16	0.107	0.315	0.5379999999999999	1.7919999999999998	5	8.232269893749809	aDDDAH
CHEMBL3242	tr13_pharm6_18	66	8	0.892	0.008	0.067	0.125	0.083	0.259	0.53	1.8030000000000002	5	11.43369617938474	aDDAAH
CHEMBL3242	tr13_pharm6_15	64	8	0.889	0.008	0.065	0.122	0.08	0.253	0.528	1.797	5	11.319368151322838	aDDAAH
CHEMBL3242	tr13_pharm6_4	63	9	0.875	0.009000000000000001	0.064	0.12	0.079	0.249	0.527	1.7690000000000001	5	11.360190163045061	aDDAAH
CHEMBL3242	tr13_pharm6_6	62	8	0.8859999999999999	0.008	0.063	0.11800000000000001	0.078	0.24600000000000002	0.527	1.79	5	10.733588802297199	aDDAAH
CHEMBL3242	tr13_pharm6_3	59	7	0.894	0.006999999999999999	0.06	0.113	0.07400000000000001	0.237	0.526	1.807	5	9.327619331026403	aDDAAH
CHEMBL3242	tr13_pharm6_0	55	1	0.982	0.001	0.055999999999999994	0.106	0.069	0.22899999999999998	0.528	1.985	5	8.35459396102071	aDDDAH
CHEMBL3242	tr13_pharm6_9	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.716626644440264	aDDAAH
CHEMBL3242	tr13_pharm6_1	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.817913946038795	aDDAAH
CHEMBL3242	tr13_pharm6_14	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.705440368118253	aDDAAH
CHEMBL3242	tr13_pharm6_7	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.836835863702112	aDDAAH
CHEMBL3242	tr13_pharm6_11	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.796124209101395	aDDAAH
CHEMBL3242	tr13_pharm6_13	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.805320692601433	aDDAAH
CHEMBL3242	tr13_pharm6_10	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.7754267275891	aDDAAH
CHEMBL3242	tr13_pharm6_19	49	0	1.0	0.0	0.05	0.095	0.062	0.209	0.525	2.021	5	7.822987584792987	aDDAAH
CHEMBL3242	tr13_pharm6_2	46	0	1.0	0.0	0.047	0.09	0.057999999999999996	0.198	0.523	2.021	5	7.709424138917812	aDDAAH
CHEMBL3242	tr13_pharm6_21	42	0	1.0	0.0	0.043	0.08199999999999999	0.053	0.183	0.521	2.021	5	7.72969874754946	aDDAAH
CHEMBL3242	tr13_pharm6_8	41	4	0.9109999999999999	0.004	0.042	0.08	0.052000000000000005	0.177	0.519	1.8419999999999999	5	9.056436164022497	aDDAAH
CHEMBL3242	tr13_pharm6_16	32	0	1.0	0.0	0.033	0.063	0.040999999999999995	0.145	0.516	2.021	5	7.666727404382148	aDDAAH
CHEMBL3242	tr16_pharm7_0	123	41	0.75	0.043	0.126	0.215	0.151	0.376	0.541	1.516	5	12.603741994982562	aaDAAHH
CHEMBL3242	tr1_pharm7_0	47	6	0.887	0.006	0.048	0.091	0.059000000000000004	0.19699999999999998	0.521	1.7930000000000001	5	4.90637213033398	aaDDAHH
CHEMBL3242	tr46_pharm5_1	22	7	0.759	0.006999999999999999	0.022000000000000002	0.044000000000000004	0.027999999999999997	0.1	0.508	1.5330000000000001	4	6.0189356523555935	aDAHH
CHEMBL3242	tr46_pharm5_0	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	5	9.849666597027321	DDAAH
CHEMBL3242	tr39_pharm12_1	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	9	10.281344295823304	aaaDDAAAHHHH
CHEMBL3242	tr39_pharm12_3	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	9	10.304321792728082	aaaDDAAAHHHH
CHEMBL3242	tr39_pharm12_2	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	9	10.304400169235402	aaaDDAAAHHHH
CHEMBL3242	tr39_pharm12_0	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	9	10.28139857763383	aaaDDAAAHHHH
CHEMBL3242	tr22_pharm8_0	21	2	0.9129999999999999	0.002	0.021	0.042	0.027000000000000003	0.098	0.51	1.8459999999999999	6	10.311785281595986	aaDAAAHH
CHEMBL3242	tr25_pharm7_2	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	5	6.6552586663234345	aaDAAHH
CHEMBL3242	tr25_pharm7_0	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	5	6.655317558689612	aaDAAHH
CHEMBL3242	tr25_pharm7_1	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	5	6.7209292343241	aaAAAHH
CHEMBL3242	tr25_pharm7_3	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	5	6.7209424361160055	aaAAAHH
CHEMBL3242	tr75_pharm9_4	6	1	0.857	0.001	0.006	0.012	0.008	0.03	0.503	1.733	7	7.664918798750219	aaDDAAAHH
CHEMBL3242	tr75_pharm9_0	6	1	0.857	0.001	0.006	0.012	0.008	0.03	0.503	1.733	7	7.6933811656875575	aaDDAAAHH
CHEMBL3242	tr75_pharm9_2	5	1	0.833	0.001	0.005	0.01	0.006	0.025	0.502	1.6840000000000002	7	7.506610400881398	aaDDAAAHH
CHEMBL3242	tr75_pharm9_5	5	1	0.833	0.001	0.005	0.01	0.006	0.025	0.502	1.6840000000000002	7	8.718059479128463	aaDDAAAHH
CHEMBL3242	tr75_pharm9_1	4	1	0.8	0.001	0.004	0.008	0.005	0.02	0.502	1.617	7	7.505415961769856	aaDDAAAHH
CHEMBL3242	tr75_pharm9_3	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	7	7.536257330131109	aaDDAAAHH
CHEMBL3242	tr47_pharm6_0	29	2	0.935	0.002	0.03	0.057	0.037000000000000005	0.131	0.514	1.891	5	8.512570644155684	aDDAAH
CHEMBL3242	tr121_pharm6_1	57	19	0.75	0.02	0.057999999999999996	0.10800000000000001	0.071	0.222	0.519	1.516	5	4.8551888233714156	aDAAAH
CHEMBL3242	tr121_pharm6_0	56	19	0.747	0.02	0.057	0.106	0.07	0.21899999999999997	0.519	1.5090000000000001	5	4.8838862867278205	aDAAAH
CHEMBL3242	tr64_pharm12_0	10	0	1.0	0.0	0.01	0.02	0.013000000000000001	0.049	0.505	2.021	9	12.382290484689296	aaaDDAAAHHHH
CHEMBL3242	tr64_pharm12_6	9	0	1.0	0.0	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.044000000000000004	0.505	2.021	9	12.45458165082214	aaaDDAAAHHHH
CHEMBL3242	tr64_pharm12_3	8	0	1.0	0.0	0.008	0.016	0.01	0.04	0.504	2.021	9	12.454594608904074	aaaDDAAAHHHH
CHEMBL3242	tr64_pharm12_4	8	0	1.0	0.0	0.008	0.016	0.01	0.04	0.504	2.021	9	12.369023022012847	aaaDDAAAHHHH
CHEMBL3242	tr64_pharm12_5	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	9	12.364627862820926	aaaDDAAAHHHH
CHEMBL3242	tr64_pharm12_1	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	9	12.364636958228195	aaaDDAAAHHHH
CHEMBL3242	tr64_pharm12_2	3	0	1.0	0.0	0.003	0.006	0.004	0.015	0.502	2.021	9	9.486577258361027	aaaDDAAAHHHH
CHEMBL3242	tr55_pharm7_0	10	5	0.667	0.005	0.01	0.02	0.013000000000000001	0.048	0.502	1.348	5	6.614700858385652	aaAAAHH
CHEMBL3242	tr55_pharm7_1	10	6	0.625	0.006	0.01	0.02	0.013000000000000001	0.048	0.502	1.263	5	6.637429336238023	aaAAAHH
CHEMBL3242	tr88_pharm6_0	0	0	0	0	0	0	0	0	0	0	5	10.798233484389977	aDAHHH
CHEMBL3242	tr122_pharm10_3	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	7	8.348662344120939	aaaAAAAHHH
CHEMBL3242	tr122_pharm10_1	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	7	8.60268652553187	aaaAAHHHHH
CHEMBL3242	tr122_pharm10_4	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	7	8.600093916249326	aaaAAAHHHH
CHEMBL3242	tr122_pharm10_0	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	7	8.600120151964571	aaaAAAHHHH
CHEMBL3242	tr122_pharm10_6	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	7	8.385107701607339	aaaAAAAHHH
CHEMBL3242	tr122_pharm10_2	4	0	1.0	0.0	0.004	0.008	0.005	0.02	0.502	2.021	7	8.397367949936621	aaaAAAHHHH
CHEMBL3242	tr122_pharm10_5	4	0	1.0	0.0	0.004	0.008	0.005	0.02	0.502	2.021	7	8.600093916249326	aaaDAAHHHH
CHEMBL3242	tr27_pharm4_0	159	45	0.779	0.047	0.162	0.26899999999999996	0.193	0.44299999999999995	0.5579999999999999	1.575	3	9.627258192884467	aDAH
CHEMBL3242	tr123_pharm8_5	24	2	0.9229999999999999	0.002	0.025	0.048	0.03	0.111	0.511	1.8659999999999999	6	7.798944087684902	aaDAAAHH
CHEMBL3242	tr123_pharm8_4	10	1	0.909	0.001	0.01	0.02	0.013000000000000001	0.049	0.505	1.838	7	6.941068362027713	aDDAAAAH
CHEMBL3242	tr123_pharm8_6	10	1	0.909	0.001	0.01	0.02	0.013000000000000001	0.049	0.505	1.838	7	6.68800532750149	aDDAAAAH
CHEMBL3242	tr123_pharm8_0	9	0	1.0	0.0	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.044000000000000004	0.505	2.021	7	6.851599782440179	aDDAAAAH
CHEMBL3242	tr123_pharm8_9	8	0	1.0	0.0	0.008	0.016	0.01	0.04	0.504	2.021	7	8.105886508033741	aDDAAAAH
CHEMBL3242	tr123_pharm8_7	8	0	1.0	0.0	0.008	0.016	0.01	0.04	0.504	2.021	7	7.1913973571565535	aDDAAAAH
CHEMBL3242	tr123_pharm8_8	6	1	0.857	0.001	0.006	0.012	0.008	0.03	0.503	1.733	7	11.876890018666506	aDDAAAAH
CHEMBL3242	tr123_pharm8_1	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	7	7.967765745256293	aDDAAAAH
CHEMBL3242	tr123_pharm8_3	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	7	7.210662731986853	aDDAAAAH
CHEMBL3242	tr123_pharm8_2	4	1	0.8	0.001	0.004	0.008	0.005	0.02	0.502	1.617	7	11.401413464061402	aDDAAAAH
CHEMBL3242	tr30_pharm6_4	6	9	0.4	0.01	0.006	0.012	0.008	0.028999999999999998	0.498	0.809	3	12.446340676777613	aaDAHH
CHEMBL3242	tr30_pharm6_1	3	2	0.6	0.002	0.003	0.006	0.004	0.015	0.5	1.213	4	13.016622845000008	aDAAAH
CHEMBL3242	tr30_pharm6_2	3	10	0.231	0.011000000000000001	0.003	0.006	0.004	0.015	0.496	0.466	3	9.800829898150127	aaDAHH
CHEMBL3242	tr30_pharm6_0	3	1	0.75	0.001	0.003	0.006	0.004	0.015	0.501	1.516	4	13.016622845000008	aDAAAH
CHEMBL3242	tr30_pharm6_3	3	12	0.2	0.013000000000000001	0.003	0.006	0.004	0.013999999999999999	0.495	0.40399999999999997	3	11.982470179188745	aaDAHH
CHEMBL3242	tr30_pharm6_5	1	2	0.33299999999999996	0.002	0.001	0.002	0.001	0.005	0.499	0.674	4	14.732794514904347	aDDAAH
CHEMBL3242	tr30_pharm6_6	1	1	0.5	0.001	0.001	0.002	0.001	0.005	0.5	1.011	4	16.112626265124778	aDAAAH
CHEMBL3242	tr87_pharm11_6	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	8	12.388679868926618	aaaDAAAHHHH
CHEMBL3242	tr87_pharm11_4	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	8	12.43689113359207	aaaDAAAHHHH
CHEMBL3242	tr87_pharm11_1	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	8	12.430049347668465	aaaDAAAHHHH
CHEMBL3242	tr87_pharm11_2	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	8	12.404262384223006	aaaDAAAHHHH
CHEMBL3242	tr87_pharm11_5	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	8	12.395026949133515	aaaDAAAHHHH
CHEMBL3242	tr87_pharm11_0	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	8	12.610930856090318	aaaDAAAHHHH
CHEMBL3242	tr87_pharm11_3	3	0	1.0	0.0	0.003	0.006	0.004	0.015	0.502	2.021	8	12.457850108361988	aaaDAAAHHHH
CHEMBL3242	tr35_pharm6_0	0	0	0	0	0	0	0	0	0	0	5	8.653001799848209	aDAHHH
CHEMBL3242	tr35_pharm6_1	3	0	1.0	0.0	0.003	0.006	0.004	0.015	0.502	2.021	5	4.991747430227885	aDDAHH
CHEMBL3242	tr99_pharm8_0	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	6	12.592534635475754	aaDAAAHH
CHEMBL3242	tr99_pharm8_1	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	6	12.57856452459774	aaDAAAHH
CHEMBL3242	tr104_pharm8_1	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	6	12.668619262141448	aaDDAAHH
CHEMBL3242	tr104_pharm8_0	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	6	12.668619262141448	aaDAAAHH
CHEMBL3242	tr96_pharm4_7	16	12	0.5710000000000001	0.013000000000000001	0.016	0.032	0.02	0.073	0.502	1.155	4	8.602311515277453	DAAA
CHEMBL3242	tr96_pharm4_9	10	12	0.455	0.013000000000000001	0.01	0.02	0.013000000000000001	0.047	0.499	0.919	4	10.599432344900665	DAHH
CHEMBL3242	tr96_pharm4_2	10	14	0.41700000000000004	0.015	0.01	0.02	0.013000000000000001	0.047	0.498	0.8420000000000001	4	9.24180539986109	DAAA
CHEMBL3242	tr96_pharm4_1	10	9	0.526	0.009000000000000001	0.01	0.02	0.013000000000000001	0.047	0.5	1.064	4	9.241597014401107	AAAA
CHEMBL3242	tr96_pharm4_3	9	6	0.6	0.006	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.043	0.501	1.213	4	9.24180539986109	DAAA
CHEMBL3242	tr96_pharm4_10	8	0	1.0	0.0	0.008	0.016	0.01	0.04	0.504	2.021	4	9.015805030107213	DAAH
CHEMBL3242	tr96_pharm4_0	7	6	0.5379999999999999	0.006	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.034	0.5	1.088	4	9.460571429383203	DAAA
CHEMBL3242	tr96_pharm4_6	4	6	0.4	0.006	0.004	0.008	0.005	0.02	0.499	0.809	4	10.430889367848877	DAAH
CHEMBL3242	tr96_pharm4_4	4	7	0.364	0.006999999999999999	0.004	0.008	0.005	0.02	0.498	0.735	4	9.153152214505756	AAAH
CHEMBL3242	tr96_pharm4_8	4	9	0.308	0.009000000000000001	0.004	0.008	0.005	0.019	0.49700000000000005	0.622	4	8.532362729518086	DAAH
CHEMBL3242	tr96_pharm4_12	3	3	0.5	0.003	0.003	0.006	0.004	0.015	0.5	1.011	4	8.746378609057938	DAAH
CHEMBL3242	tr96_pharm4_5	2	11	0.154	0.012	0.002	0.004	0.003	0.01	0.495	0.311	4	9.391512604781463	AAAA
CHEMBL3242	tr96_pharm4_11	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	4	10.039201531108226	DAHH
CHEMBL3242	tr96_pharm4_13	1	3	0.25	0.003	0.001	0.002	0.001	0.005	0.499	0.505	4	9.57711003929138	DAAH
CHEMBL3242	tr8_pharm4_0	262	113	0.6990000000000001	0.11900000000000001	0.268	0.387	0.305	0.528	0.574	1.412	3	6.555449268909645	aDDH
CHEMBL3242	tr67_pharm8_3	9	2	0.818	0.002	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.044000000000000004	0.504	1.6540000000000001	7	11.07372117152783	aDDDAAHH
CHEMBL3242	tr67_pharm8_6	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	6	13.623099134480952	aDDDAAAH
CHEMBL3242	tr67_pharm8_5	7	3	0.7	0.003	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.034	0.502	1.415	7	9.666057401881394	aDDDAAHH
CHEMBL3242	tr67_pharm8_4	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	6	13.70915508290183	aDDDAAAH
CHEMBL3242	tr67_pharm8_8	5	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.021	6	13.683879970952473	aDDDAAAH
CHEMBL3242	tr67_pharm8_7	5	1	0.833	0.001	0.005	0.01	0.006	0.025	0.502	1.6840000000000002	7	11.116777718052154	aDDDAAHH
CHEMBL3242	tr67_pharm8_2	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	6	13.825749511576385	aDDAAAHH
CHEMBL3242	tr67_pharm8_1	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	6	13.90923895032918	aDDDAAHH
CHEMBL3242	tr67_pharm8_0	1	0	1.0	0.0	0.001	0.002	0.001	0.005	0.501	2.021	6	9.77224520161108	aDDDAAHH
CHEMBL3242	tr19_pharm6_0	35	24	0.593	0.025	0.036000000000000004	0.067	0.044000000000000004	0.14400000000000002	0.505	1.199	4	6.3806046413855055	aaAAHH
CHEMBL3242	tr50_pharm6_3	4	0	1.0	0.0	0.004	0.008	0.005	0.02	0.502	2.021	5	9.193906642625484	aAAAHH
CHEMBL3242	tr50_pharm6_1	3	0	1.0	0.0	0.003	0.006	0.004	0.015	0.502	2.021	5	7.761237097774263	aAAAHH
CHEMBL3242	tr50_pharm6_2	3	0	1.0	0.0	0.003	0.006	0.004	0.015	0.502	2.021	5	9.194572125936126	aAAAHH
CHEMBL3242	tr50_pharm6_0	2	0	1.0	0.0	0.002	0.004	0.003	0.01	0.501	2.021	5	7.7612636611738495	aAAAHH
CHEMBL3242	tr7_pharm7_2	36	9	0.8	0.01	0.037000000000000005	0.07	0.045	0.155	0.514	1.617	6	8.890670594886313	aDAAAAH
CHEMBL3242	tr7_pharm7_1	36	9	0.8	0.01	0.037000000000000005	0.07	0.045	0.155	0.514	1.617	6	8.811169920534493	aDAAAAH
CHEMBL3242	tr7_pharm7_0	23	5	0.821	0.005	0.023	0.046	0.028999999999999998	0.105	0.509	1.66	6	8.87648194433832	aDAAAAH
CHEMBL3242	tr7_pharm7_3	23	5	0.821	0.005	0.023	0.046	0.028999999999999998	0.105	0.509	1.66	6	8.876625459730535	aDAAAAH
CHEMBL3242	tr10_pharm9_2	11	0	1.0	0.0	0.011000000000000001	0.022000000000000002	0.013999999999999999	0.054000000000000006	0.506	2.021	7	9.738310977356694	aaAAAAAHH
CHEMBL3242	tr10_pharm9_0	11	0	1.0	0.0	0.011000000000000001	0.022000000000000002	0.013999999999999999	0.054000000000000006	0.506	2.021	7	9.959094272307569	aaAAAAAHH
CHEMBL3242	tr10_pharm9_1	9	0	1.0	0.0	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.044000000000000004	0.505	2.021	7	9.959096172523768	aaAAAAAHH
CHEMBL3242	tr18_pharm7_0	7	0	1.0	0.0	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.504	2.021	6	9.028999801643847	aDAAAAH
CHEMBL3242	tr18_pharm7_1	6	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.021	6	9.029043543119755	aDAAAAH
CHEMBL218	tr68_pharm8_0	0	2	0	0	0	0	0	0	0	0	7	7.395950778242787	aAPHHHHH
CHEMBL218	tr33_pharm9_0	3	2	0.6	0.001	0.003	0.006999999999999999	0.004	0.016	0.501	1.901	6	12.123813913795946	aaaDPHHHH
CHEMBL218	tr2_pharm5_0	339	190	0.6409999999999999	0.1	0.371	0.47	0.405	0.5589999999999999	0.636	2.031	3	4.996761129033606	aaHHH
CHEMBL218	tr9_pharm7_1	22	8	0.733	0.004	0.024	0.047	0.03	0.106	0.51	2.324	4	8.650820571176961	aaDAAHH
CHEMBL218	tr9_pharm7_0	21	9	0.7	0.005	0.023	0.044000000000000004	0.027999999999999997	0.102	0.509	2.218	4	8.312043413492272	aaDAAHH
CHEMBL218	tr10_pharm11_0	6	0	1.0	0.0	0.006999999999999999	0.013000000000000001	0.008	0.032	0.503	3.1689999999999996	8	10.29356061298813	aaaAAPHHHHH
CHEMBL218	tr80_pharm3_0	34	48	0.415	0.025	0.037000000000000005	0.068	0.045	0.13699999999999998	0.506	1.314	3	7.239144644968486	DAA
CHEMBL218	tr102_pharm4_0	15	54	0.217	0.027999999999999997	0.016	0.031	0.02	0.063	0.494	0.6890000000000001	4	16.671331900197828	DHHH
CHEMBL218	tr102_pharm4_2	13	51	0.203	0.027000000000000003	0.013999999999999999	0.027000000000000003	0.017	0.055999999999999994	0.494	0.644	4	16.566237551630117	DHHH
CHEMBL218	tr102_pharm4_1	10	47	0.175	0.025	0.011000000000000001	0.021	0.013000000000000001	0.044000000000000004	0.493	0.556	4	16.842781772544992	DHHH
CHEMBL218	tr31_pharm7_0	19	3	0.8640000000000001	0.002	0.021	0.040999999999999995	0.026000000000000002	0.095	0.51	2.737	5	8.187704433518261	aaDHHHH
CHEMBL218	tr76_pharm8_0	11	0	1.0	0.0	0.012	0.024	0.015	0.057	0.506	3.1689999999999996	5	10.372252548802471	aaAAPHHH
CHEMBL218	tr76_pharm8_1	11	1	0.917	0.001	0.012	0.024	0.015	0.057	0.506	2.905	5	11.349193388006745	aaDAPHHH
CHEMBL218	tr7_pharm5_0	339	189	0.642	0.099	0.371	0.47	0.405	0.56	0.636	2.0340000000000003	3	4.241265493617121	aaHHH
CHEMBL218	tr22_pharm8_0	7	25	0.21899999999999997	0.013000000000000001	0.008	0.015	0.009000000000000001	0.034	0.49700000000000005	0.693	6	9.129972469219934	aaDAAHHH
CHEMBL218	tr132_pharm11_3	0	0	0	0	0	0	0	0	0	0	6	11.192752002282724	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_10	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	10.222043959137713	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_5	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	11.24019061075615	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_0	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	10.131388966064746	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_1	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	10.867793876201668	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_6	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	11.001236176800342	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_2	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	11.255781805626507	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_8	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	10.233120281476161	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_4	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	11.285904407279775	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_7	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	11.023882029981609	aaaDAAAPHHH
CHEMBL218	tr132_pharm11_9	2	0	1.0	0.0	0.002	0.004	0.003	0.011	0.501	3.169	6	11.234421981411314	aaaDAAAPHHH
CHEMBL218	tr26_pharm10_1	3	4	0.429	0.002	0.003	0.006999999999999999	0.004	0.016	0.501	1.358	6	9.264103441794113	aaaaAHHHHH
CHEMBL218	tr26_pharm10_0	3	0	1.0	0.0	0.003	0.006999999999999999	0.004	0.016	0.502	3.1689999999999996	6	8.040561775826362	aaaaAHHHHH
CHEMBL218	tr54_pharm7_2	9	0	1.0	0.0	0.01	0.02	0.012	0.047	0.505	3.1689999999999996	6	6.8145325917346025	aDAAHHH
CHEMBL218	tr54_pharm7_6	9	0	1.0	0.0	0.01	0.02	0.012	0.047	0.505	3.1689999999999996	6	6.807599239463676	aDAAHHH
CHEMBL218	tr54_pharm7_5	8	0	1.0	0.0	0.009000000000000001	0.017	0.011000000000000001	0.042	0.504	3.1689999999999996	6	6.788195656859164	aDAAHHH
CHEMBL218	tr54_pharm7_0	8	0	1.0	0.0	0.009000000000000001	0.017	0.011000000000000001	0.042	0.504	3.1689999999999996	6	6.931872214554845	aDAAHHH
CHEMBL218	tr54_pharm7_4	8	0	1.0	0.0	0.009000000000000001	0.017	0.011000000000000001	0.042	0.504	3.1689999999999996	6	6.808142864060232	aDAAHHH
CHEMBL218	tr54_pharm7_1	7	0	1.0	0.0	0.008	0.015	0.01	0.037000000000000005	0.504	3.1689999999999996	6	6.895155392653532	aDAAHHH
CHEMBL218	tr54_pharm7_3	5	0	1.0	0.0	0.005	0.011000000000000001	0.006999999999999999	0.027000000000000003	0.503	3.1689999999999996	6	6.6557932685239765	aDAAHHH
CHEMBL218	tr36_pharm4_0	1	16	0.059000000000000004	0.008	0.001	0.002	0.001	0.005	0.496	0.18600000000000003	4	6.903598809034518	DAAH
CHEMBL218	tr43_pharm8_5	7	20	0.259	0.01	0.008	0.015	0.01	0.034	0.499	0.8220000000000001	5	11.5288906606774	aaAAPHHH
